,Document,Topic,Name,CustomName,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
3962,"o brasil j registrou quase mil mortos pela covid-19. somente em gois, foram mais de mil perdas, vidas que se foram em decorrncia desta doena. enquanto isso, o pas vacinou menos de % da populao.\nacompanhe a live pela vacinao com lideranas do pt/go em nossas redes",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.3265049344359544,False
4031,"vejam s a que ponto chegamos com a desumanidade. o percentual de bitos muito maior entre os idosos , de acordo com o ibge a maioria ou moram sozinhos ou com cnjuges tambm idosos e mesmo assim tem poltico no brasil querendo tir-los da fila de prioridades na vacina !!!",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,1.0,False
4041,"a covid-19 fez milhes de vtimas em todo mundo. infelizmente, mais de mil brasileiros perderam suas vidas, muitos pelo descaso do governo. no fosse a vacinao, os nmeros poderiam ter sido ainda maiores. a cincia salvou e continua salvando vidas.",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,1.0,False
4053,"olha isso! bradesco, ita e santander lucraram bilhes em trs meses enquanto milhares de brasileiros passam sufoco na pandemia. \n\ndefendo uma tributao mais justa, para tirar o peso das costas do trabalhador e obrigar os ricos a pagarem mais impostos. \n\nreformatributria",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.27802609317146165,False
4074,o brasil hoje chora pelas mais de mil vidas perdidas para a covid19. lamentamos profundamente e prestamos solidariedade s famlias. que a vacina chegue logo aos braos dos brasileiros.\nvacinaparatodos,4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,1.0,False
4092,a prioridade do governo deveria ser a imunizao em massa. mas temos um presidente que ignorou a compra de milhes de doses e que insiste em ofender os fornecedores do ingrediente farmacutico. os brasileiros continuam pagando com a vida. \nvacinaj,4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,1.0,False
4108,"que tristeza! ultrapassamos a marca de mil mortes por covid19. o retrato de um governo que falhou, que escolheu o negacionismo e esnobou a compra de vacinas. so milhares de histrias interrompidas e famlias arrasadas. prestamos aqui a nossa solidariedade a cada famlia.",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.29852923787261687,False
4140,"chegamos hoje marca de mortes por covid19 em h, uma marca alcanada graas gesto negacionista e omissa do governo. mais do que nunca, o pas precisa de vacinao em massa! toda a nossa solidariedade aos que perderam entes queridos.",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.2610336760979742,False
4150,"em trs dias consecutivos da semana o brasil registrou mais de duas mil mortes por covid19 em um intervalo de h. estamos no perodo mais crtico da pandemia, as vacinas so urgentes e o combate deve ser levado a serio por todos.",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.2942154594917723,False
4166,"para executar o plano nacional de imunizao de maneira mais justa, o brasil precisaria de uma liderana comprometida com a populao e com a cincia. o governo federal no tem estratgia, no tem vacina e sobra desorganizao. \nvacinaparatodosja",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.37588868238964535,False
4167,"mais de mil brasileiros mortos, vacinao em conta-gotas e diversas cidades c/ utis lotadas. temos um governo negacionista, que estimula a aglomerao e zomba das mscaras. o resultado: somos considerados um dos piores pases no controle da covid19.",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,1.0,False
4181,uma vergonha o brasil entrar para a histria com um presidente que nega a cincia e minimiza uma doena que mata milhares de pessoas no nosso pas todos os dias.\n\neliasvaz eliasvazfederal \ncoronavirusbrasil covid19 \nvacinacovid,4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.28522550354159015,False
4191,"importante que o parlamento se rena na comisso representativa do congresso, da qual eu sou suplente, para debater a pandemia no brasil. a populao precisa de uma resposta! estamos vivendo um perodo grave, com o aumento do nmero de bitos e ainda sem vacinao.",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.2781778111716157,False
4201,ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.,4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.27884624226486127,True
4205,"frustrante - brasil segue sem liderana. em israel milho de pessoas j foram vacinadas, no momento em que eles registram mil mortes pela covid-19. no brasil so quase mil mortos, e at agora no se sabe quando teremos vacina. vivemos em um (des)governo criminoso.",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.2937549482697518,False
4253,"mortes em gois e mortes no brasil de covid-19 nas ltimas hs. \nno compramos vacina com antecedncia, o presidente estimulou o no uso de mscaras, debochou das mortes dizendo que no era coveiro, ""e da"". \na fatura chegou. \nfora e solidariedade s famlias.",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.29860835018972287,False
4277,tima notcia governador! com a vacina que vamos conseguir evitar sofrimento e perdas. me solidarizo com as mil famlias que perderam seus entes para a covid-19. vamos continuar trabalhando para imunizar os brasileiros e os goianos.,4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.26333666141516077,False
4478,"agradeo mais uma vez a parceria da , na pessoa do reitor gustavo costa e do vice-reitor walter canales.\n\n e no esquea: antes de sair de casa consulte o filmetrosolus. \n\n s acessar e escolher o melhor lugar pra se vacinar!",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.2780173674953313,False
4621,"a carreata do forabolsanaro em so lus marcou a presena do maranhao no grito do brasil pela vida, por vacina, retorno do auxlio emergencial, emprego e comida para o povo. \nimpeachmentsalvavidas",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.2964360739766464,False
4868,"comorbidade viver em um pas que escolheu no combater a covid como nao, que no comprou todas as vacinas que podia e que tenta ignorar mil mortes ao dia.\ncondio de sade ou social viram risco de morte por covid porque o vrus continua circulando.",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,1.0,False
4918,"nunca estive to pessimista em relao ao brasil como hoje.\n1) sistemas de sade em colapso em quase todos os estados\n2) desemprego recorde\n3) sem vacina, mas com armas\n4) sem auxlio para os + vulnerveis \nbolsonaro , de longe, a pior tragdia que j se abateu sobre o brasil.",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,1.0,False
4956,motivos para o fracasso brasileironnegacionismo \ntroca de ministros da sade na pandemia culminando com um que no conhece o sus\ngasto de dinheiro com remdio que no funciona\nfalta de planejamento para vacinao\nfalta de liderana na crise\ndescaso com a vida alheia,4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.3250188185151984,False
4960,"o brasil chegou a trgica marca de mil vidas perdidas pela covid e pelo negacionismo\n\npessoas com pais, mes, filhos, netos, avs, amigos e sonhos. vidas q poderiam ter sido salvas, bastava o bolsonaro ter ocupado-se de comprar vacinas no lugar de pedir propina\n\nforabolsonaro",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,1.0,False
4998,"novo ataque democracia: os governistas querem alterar o regimento da casa. a inteno reduzir as discusses, amordaar a oposio e passar a boiada com mais facilidade. no se muda as regras na hora do jogo e essa no a urgncia do brasil. a urgncia comida e vacinas!",4,4_brasil_mortes_mil_covid,Mortes de COVID-19,"['brasil', 'mortes', 'mil', 'covid', 'vidas', 'brasileiros', 'mortos', 'governo', 'perdidas', 'auxlio']","['ultrapassamos hoje a triste marca de mil mortes pela covid19. o brasil est de luto por todas as vidas interrompidas. a nossa solidariedade a todos que perderam entes queridos. precisamos urgentemente de uma vacina e de um governo que tenha compromisso com a populao.', 'hoje o brasil alcanou tristemente a marca de mil mortos por covid-19 no brasil. meio milho de vidas que se foram, mais da metade delas por falta de vacinas e a outra por omisso de bolsonaro na pandemia. o brasil est de luto.', 'mortos pela negligncia de um governo negacionista que atrasou o acesso vacina e medidas sanitrias fundamentais. o brasil o pas no mundo c/ mais mortos por covid-19, e o q mais teve mortes em . forabolsonaro pelas vidas perdidas e pelas famlias em luto.']",brasil - mortes - mil - covid - vidas - brasileiros - mortos - governo - perdidas - auxlio,0.31926755637887944,False
