,Document,Topic,Name,CustomName,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
4704,"eu falei isso quando vi que os professores municipais e privados iriam se vacinar na ufma. apesar do longo deslocamento da minha casa pra l, centralizou e no tem como no aglomerar. seria bom ampliar esses locais.",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,1.0,False
4709,"como professor, fico imensamente feliz com a notcia e parabenizo o governador por todo o esforo que vem fazendo para combater a pandemia, que vai alm da vacina, com auxlios, doaes, entre outras suportes para que juntos possamos atravessar este difcil perodo.",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.3510816161351214,False
4777,"gente descarada, sem vergonha, sem empatia, egosta.\n\ncom a vacinao para profissionais de educao, o que tem de professor de curso on-line aparecendo pra vacinar. \n\nnem t em sala de aula (talvez nunca tenha pisado numa como professor) no corre risco nenhum. vacinou. nojo.",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.24319924939970747,False
4788,"hj o ma inicia a vacinao de mais um grupo de trabalhadores! professores ativos a partir de anos q atuam nas redes municipal, estadual, federal ou particular recebero a vacina contra a covid-19. mais uma vitria do nosso estado na batalha contra a pandemia. vamos em frente!",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2544509331647695,False
4852,"meu delrio comunista querer vacina para todos. e sade, educao, comida na mesa",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2860069585387907,False
4880,"ateno professores! os trabalhadores da educao do ensino bsico e superior, que estejam em atividade, iniciaro a vacinao contra a covid-19 nesta tera-feira (20). \n\n \n\nvia",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.13177206439192382,False
4882,"chegou a vez dos trabalhadores e trabalhadoras da educao.\no governador anuncia uma nova etapa na vacina contra covid-19. desta vez, os profissionais da educao sero imunizados na rede pblica municipal, estadual e privada.\nviva a educao.",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.09080525427580197,False
5171,"ontem, falei sobre nossa proposta de antecipar as frias escolares de julho para abril. assim, os pais teriam flexibilizao nas mensalidades, o aprendizado dos alunos no seria prejudicado, avanaramos no plano de vacinao e a volta s aulas seria mais segura. o que voc acha?",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.23449059129596186,False
5296,"boa notcias so sempre bem-vindas. finalmente, os professores do ensino fundamental, mdio e superior e trabalhadores da educao sero vacinados nos prximos dias em bh. no caos, notcias como esta so um suspiro de esperana. vacinaparatodas vacinaj vivaosus equipe",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,1.0,False
5305,"vitria! aps a presso, finalmente a pbh comea a vacinar educadores. professoras e trabalhadoras da educao infantil. de a anos completos at de junho, sero vacinadas amanh, dia . de a anos completos at de junho, sero vacinadas dia .\n\ncompartilhe!",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.20608295809766664,False
5320,"neste dia da educao, ressaltamos nosso apoio vacinao prioritria dos profissionais que atuam nas escolas e derrubada do veto ao pl da conectividade, que garante internet e equipamentos p/ estudantes e profs da rede pblica! equipe\ndiamundialdaeducaao\nderrubavetopl3477",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.5453298560803913,False
5332,"o pl j tramita em urgncia, mas tem sido objeto de barganha no plenrio. querem condicionar sua votao do pl que coloca a educao como servio essencial. o defende a volta s aulas c/ segurana e imunizao dos educadores! essencialinvestirnaeducao",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.3205004842020112,False
5335,"a sesso da cmara de hj foi encerrada sem a votao do pl /2020, q estabelece a educao bsica e superior presencial como atividade essencial. o psol defende a volta s aulas com segurana contra a pandemia e imunizao dos educadores.\nessencialinvestirnaeducao",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.29882751745375924,False
5579,"e agora? | ou no uma poltica genocida? o prefeito alexandre kalil e a ngela dalben, secretria municipal de educao, convocaram as aulas presenciais sem vacina e sem testar a comunidade escolar. essencialavida\nfonte imagem:",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2724711387164922,False
5588,itlia | j sabemos quais as consequncias da reabertura das escolas sem a vacinao. a presso do setor educacional privado s tem como objetivo o lucro. \nescolasfechadasvidaspreservadas \nvacinaj \nnossasvidasimportam \nfonte vdeo: \n,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.3185489738338432,False
5590,"(...) a mobilizao ocorre em torno de temas como a imunizao em massa, a reabertura das escolas apenas quando os professores forem vacinados e o retorno do auxlio emergencial (...)\nforabolsonaroemouro \n",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.21695981940318032,False
5620,"como deputado fiz a da lei n /10, que tornou obrigatria em mato grosso do sul a apresentao da carteira de vacinao no ato de matrcula nas escolas que oferecem ensino infantil, fundamental e mdio. \ndiadoestudante",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.30584669496661215,False
5642,"quem a lembra do nosso gurizinho tocando nas escolas do municpio? \n\nlembrou? ento voc provavelmente tem mais de anos e sua vez de se vacinar chegou. \n\nento pega sua mscara, confere certinho os horrios e locais de imunizao e no vacila.",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.23518258248419782,False
5803,existe um pedido para que os profissionais da educao sejam includos nessa primeira etapa. cuiab vai vacinar!,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.3048107228993203,False
6064,hoje estamos vacinando com a dose os trabalhadores da educao. equipeed,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2886368773187735,False
6081,"corrigindo a informao, : se voc professor, deve se vacinar no dia , ok? a vacinao para o ensino mdio e superior foi antecipada. equipeed",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.41462882579554783,False
6082,"ateno: a vacinao do ensino mdio e superior foi antecipada. no dia de agosto ser dada a dose da pfizer e astrazeneca aos trabalhadores da educao (ensino especial, infantil, fundamental, mdio e superior).",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.22559540019614632,False
6290,"no. na ltima etapa da vacinao, eles tiveram um problema com o muro da escola, parece, que comprometia a segurana. equipeed",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.25163477769097664,False
6441,lembrando que amanh continua a vacinao dos trabalhadores e trabalhadoras da educao:,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2514617623993657,False
6471,"a sesma informou que estagirios de nenhum nvel de atuao na educao (ed. especial, infantil, fundamental regular, mdio ou superior), tutores ou cuidadores da rede pblica e privada, trabalhadores de cursos livres, autnomos ou prestadores de servio ainda no sero vacinados",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.25487389446770436,False
6493,"e foi em clima junino que acabou hoje a vacinao dos trabalhadores da educao fundamental em belm. segunda-feira, continua a vacinao por idade. agradeo a todos os profissionais de sade que esto nos postos de vacinao trabalhando na defesa da vida!\nbelmvacinada",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.1881186676179951,False
6494,"dependemos das vacinas que so enviadas pelo governo federal. por isso, os professores esto sendo vacinados progressivamente. em reunio com os sindicatos da educao, ficou-se de fazer um levantamento dos outros grupos de professores. equipeed",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.3717664362177028,False
6513,/6: trabalhadores da sade (2 dose nos hospitais) e trabalhadores aeroporturios \n11/6: agentes de segurana pblica e trabalhadores da educao*\n12/6: vacinao dos trabalhadores da educao*\n*(1 chamada para ed. fundamental e chamada para ed. infantil e especial),3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2816081168866609,False
6551,"trabalhadores da educao infantil e especial"", explica o diretor, ressaltando que os demais trabalhadores da educao ainda no entram no calendrio da prxima semana pois necessrio aguardar um novo lote de vacinas para esse grupo especfico. equipeed",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.30679981837502984,False
6554,"trabalhadores da educao infantil e especial"", explica o diretor, ressaltando que os demais trabalhadores da educao ainda no entram no calendrio da prxima semana pois necessrio aguardar um novo lote de vacinas para esse grupo especfico. equipeed",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.30643380739419934,False
6566,necessrio aguardar um novo lote de vacinas para o grupo dos trabalhadores e trabalhadoras da educao pblica e privada. equipeed,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.1811790397209459,False
6567,"trabalhadores da educao infantil e especial"", explica o diretor, ressaltando que os demais trabalhadores da educao ainda no entram no calendrio da prxima semana pois necessrio aguardar um novo lote de vacinas para esse grupo especfico. equipeed",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2932363249965972,False
6576,"hoje comeamos a vacinar os trabalhadores e trabalhadoras da educao, em particular os da educao infantil e especial, um momento bastante esperado. na prxima semana, comeamos a vacinar as pessoas de e anos, sem comorbidades. belmvacinada",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2900023828811653,False
6577,"todo profissional que esteja no seu efetivo exerccio da funo na educao infantil e especial ter direito vacinao. ou seja, porteiros, vigias, merendeiras, administrativos e professores que atendem a educao infantil e especial. equipeed \n",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.23946639113238793,False
