,Document,Topic,Name,CustomName,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
5032,"mil vidas perdidas em razo da omisso criminosa de bolsonaro, q deixou de cumprir suas obrigaes. no temos vacina, no temos leitos, no temos auxlio emergencial. ingressamos com notcia crime no stf pela conduta q deu causa a essa tragdia humanitria. bolsonaro300mil",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,1.0,False
5041,"mais de mil brasileiros mortos. no tem auxlio emergencial digno. no tem vacinas. os hospitais esto lotados.\npazuello sai, o ministro da sade em ano. no basta! precisamos responsabilizar o pivor da situao q o pas atravessa. bolsonaro tem q responder por seus crimes",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.29630686301582415,False
5045,"notcia boa! e se o irresponsvel do bolsonaro no tivesse boicotado de forma criminosa a vacina, quantas mortes evitaramos?",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.36844232966026813,False
5046,"o brasil precisa de mais vacinas contra a covid-19 e de auxlio emergencial para ajudar a populao. e digo mais, a situao que pas vive hoje sim responsabilidade do governo bolsonaro. assista o vdeo!",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,1.0,False
5047,"nosso querido manoel da conceio, smbolo da luta popular, aos anos, foi vacinado. venceu a ditadura e juntos venceremos a covid e o negacionismo do governo bolsonaro. valeu, man!!! vacinaj auxilioemergencial600reais",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.28301632288859846,False
5050,"ns vivemos nessa pandemia o resultado da irresponsabilidade do governo bolsonaro. precisamos mudar essa situao. o brasil precisa com urgncia garantir mais vacinas e auxlio emergencial para a populao brasileira, que sofre com as mortes, com falta de emprego e com a fome.",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.31712297959491853,False
5059,"a populao est pagando caro pela irresponsabilidade do governo bolsonaro em relao a pandemia. fato comprovado mais uma vez agora, com o registro definitivo que a pfizer recebeu da anvisa, mas o brasil no tem a vacina porque o governo no a contratou.\n",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.32443384209568255,False
5061,o brasil paga com a vida a irresponsabilidade de bolsonaro com sua politica antivacina. um crime contra a sade pblica.,1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.29716135541793454,False
5064,tera-feira de carnaval que em todo mundo esteja vacinado para curtir o melhor carnaval do brasil no maranho. \n\ncarnavaldetodos circuitobeiramar 2021 carnaval quaseumtbt essalutanossa,1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.3394596469234284,False
5065,"com os decretos das armas bolsonaro joga mais uma vez para a torcida e expe ainda mais as fragilidades do brasil. sobretudo nesse momento, o governo deveria priorizar o combate a covid19, a compra de vacinas, mas para ele a prioridade incitar a violncia e a morte. lamentvel!",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.3182261138209169,False
5066,"denncia gravssima que fizemos do uso de dinheiro pblico pelo governo bolsonaro para aquisio de picanha e cerveja, ou seja, churrasco com dinheiro pblico. enquanto isso falta vacina, oxignio e auxlio emergencial. leia a matria.",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.3134377208790251,False
5074,"prioridades do bolsonaro para o brasil no auxlio emergencial, vacinao ou programas socias. privatizar empresa pblica; facilitar acesso s armas de fogo; mais reformas para retirar direito do povo; passar a boiada no meio ambiente; e minerao em terra indgena. genocida!",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.31494547954854774,False
5082,flvio bolsonaro disse que no vai tomar a vacina. minha resposta para ele essa composio do chico csar.,1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,1.0,False
5084,"apesar do bolsonaro, temos a vacina. precisamos tambm derrubar o veto presidecial aos recursos do fundo nacional de desenvolvimento cientfico e tecnolgico. a vitria das vacinas do butantan e da fio cruz provaram o quanto urgente e necessrio investir em cincia nesse pas.",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.31179994854712134,False
5124,"dlar a mais em cada dose! foi esse o valor da propina que o gov bolsonaro cobrou para negociar a compra de vacinas para o brasil. \n preciso acabar com o mito de que bolsonaro honesto. ele no . mais um bandido em braslia!\npara o gov bolsonaro, a nossa vida vale dlar!",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.28689920447844053,False
5221,"em vez de saudar a anvisa e agilizar a vacinao das crianas, bolsonaro ameaa servidores e coloca em xeque a competncia da agncia. pior: c/ o apoio do ministro da sade. infelizes! ns do denunciaremos o presidente ao mp por mais esse gesto negacionista e autoritrio!",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.29508328367503034,False
5222,"bolsonaro mais uma vez ameaando a sade pblica e as instituies. agora quer que sejam divulgados os nomes dos tcnicos da anvisa que aprovaram a vacinao para crianas. isso interferncia e um ataque, mais uma vez, vacinao. genocida!",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.2889761660306067,False
5224,"base do governo e centro protagonizam mais um golpe: encerram a sesso do congresso, pois no querem votar o pln que garante o pagamento do vale gs. tambm adiaram novamente a votao dos vetos presidenciais, como o da pobreza menstrual e das patentes das vacinas contra covid.",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.3200425620161089,False
5226,"""s vezes melhor perder a vida do que perder a liberdade"".\n\na frase de marcelo queiroga sobre no exigir vacinao para entrar no pas sintetiza o compromisso com a morte do bolsonarismo. ""liberdade para o vrus, morte para o povo"": o que pensam, mas no tm coragem de dizer.",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.30890172155356765,False
5232,"junto com , estive agora com o senador para entregar a notcia crime que nossa bancada e o deputado levaram ao stf sobre a fala absurda de bolsonaro associando as vacinas contra covid e hiv/aids. \ncpidacovid",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.23920043828972756,False
5233,"nosso mandato, em conjunto com a bancada do e o deputado , vai entrar com uma notcia-crime no stf contra bolsonaro, pela mentira que associa as vacinas contra covid ao hiv/aids. esse genocida no pode sair impune de um absurdo como esse!",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.2703590565111517,False
5235,"no relatrio final, a cpi da covid trocou ""genocdio"" por ""crimes contra a humanidade"". mas a escolha deliberada pela morte, a defesa de medicamentos s/ eficcia, a cruzada corrupta contra as vacinas e o descaso c/ indgenas e quilombolas afirmam: bolsonaro g-e-n-o-c-i-d-a!""",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.2563074582975447,False
5236,mais uma marca vergonhosa. mil vidas perdidas pela negligncia deliberada de um governo genocida. o respiro que as vacinas nos trouxeram poderia ser nossa realidade meses atrs. bolsonaro precisa ser responsabilizado com urgncia por essa tragdia! forabolsonaro,1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.3166860564339232,False
5238,"o ministro do stf, ricardo lewandowski, acatou uma adpf apresentada pelo psol, pc do b, pt, psb e cidadania, e determinou que cabe a estados, municpios e distrito federal a deciso de promover a vacinao de adolescentes maiores de anos. mais uma derrota de bolsonaro!",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.42754608740699573,False
5242,"o trator t on! vergonhoso lira dar sobrevida ao voto impresso, levando o debate ao plenrio. o pas enfrenta uma avassaladora crise socioeconmica, mortes por covid-19, desemprego e misria. no o delrio bolsonarista que pauta o pas, mas vacina no brao e comida no prato!",1,1_bolsonaro_governo_vacina_genocida,Governo,"['bolsonaro', 'governo', 'vacina', 'genocida', 'vacinas', 'compra', 'brasil', 'presidente', 'povo', 'corrupo']","['irresponsabilidade de bolsonaro e pazuello o nmero de apenas milhes de vacinados, uma vez que o ministrio da sade rejeitou a oferta de milhes de doses de pfizer. poderamos ter os profissionais da sade e da educao vacinados neste momento. bolsonaro culpado!', 'amanh dia de fora bolsonaro! vamos pra rua derrubar esse governo genocida! amanh ocuparemos as ruas de todo o brasil, por vacina no brao, comida no prato e forabolsonaro! um governo que negou vacina, negou comida e entregou uma poltica genocida no pode ficar impune!', 'nunca foi sobre combate a corrupo. o governo bolsonaro queria r$ bilho em propina em compra de vacinas. bolsonaro tem que cair e pagar pelos seus crimes.']",bolsonaro - governo - vacina - genocida - vacinas - compra - brasil - presidente - povo - corrupo,0.4002868649945164,False
